publication_title,pdf_title,pdf_url,publication_url,date
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Integrating-Migration-Governance-FR.pdf,https://publications.iom.int/books/integration-de-la-migration-dans-les-interventions-de-gouvernance-une-boite-outils-pour-les,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Integrating-Migration-Rural-Development-FR.pdf,https://publications.iom.int/books/integration-de-la-migration-dans-les-interventions-de-developpement-rural-une-boite-outils,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Integrating-Migration-Urban-Development-FR.pdf,https://publications.iom.int/books/integration-de-la-migration-dans-les-interventions-de-developpement-urbain-une-boite-outils,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Empoderando-la-di%C3%A1spora-national-PT.pdf,https://publications.iom.int/books/empoderando-diaspora-sul-americana-como-agente-do-desenvolvimento-sustentavel,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/coa-participant-workbook-ln.pdf,https://publications.iom.int/books/canadian-orientation-abroad-participant-workbook-lingala,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/coa-participant-workbook-om.pdf,https://publications.iom.int/books/canadian-orientation-abroad-participant-workbook-oromo,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/coa-participant-workbook-kirundi.pdf,https://publications.iom.int/books/canadian-orientation-abroad-participant-workbook-kirundi,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/coa-participant-workbook-my.pdf,https://publications.iom.int/books/canadian-orientation-abroad-participant-workbook-burmese,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/coa-participant-workbook-am.pdf,https://publications.iom.int/books/canadian-orientation-abroad-participant-workbook-amharic,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/coa_participant_workbook_2025_urdu.pdf,https://publications.iom.int/books/canadian-orientation-abroad-participant-workbook-urdu,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/coa-participant-workbook-farsi.pdf,https://publications.iom.int/books/canadian-orientation-abroad-participant-workbook-farsi,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/pub2023-003-u-kiswahili_2_coa_participant_workbook.pdf,https://publications.iom.int/books/canadian-orientation-abroad-participant-workbook-kiswahili,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/coa-participant-workbook-somali.pdf,https://publications.iom.int/books/canadian-orientation-abroad-participant-workbook-somali,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/coa-participant-workbook-tigrinya.pdf,https://publications.iom.int/books/canadian-orientation-abroad-participant-workbook-tigrinya,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/No-Escape-relationship-slavery-abuse-internal-displacement.pdf,https://publications.iom.int/books/no-escape-assessing-relationship-between-slavery-related-abuse-and-internal-displacement,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/MGI-Suriname-2022_3.pdf,https://publications.iom.int/books/migration-governance-indicators-profile-2022-republic-suriname,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Integrating-Migration-into-Education-FR_0.pdf,https://publications.iom.int/books/integration-de-la-migration-dans-les-interventions-educatives-une-boite-outils-pour-les,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Integrating-Migration-into-Employment-FR.pdf,https://publications.iom.int/books/integration-de-la-migration-dans-les-interventions-pour-lemploi-une-boite-outils-pour-les,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/MWG-Tool-5-Accomodation-AR.pdf,https://publications.iom.int/books/checklist-migrant-workers-accommodations-arabic,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/MWG-Tool-4-contracts-AR.pdf,https://publications.iom.int/books/checklist-employment-contracts-arabic,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/MWG-Tool-3-guidance-AR.pdf,https://publications.iom.int/books/guidance-notes-recruitment-fees-and-related-costs-arabic,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/MWG-Tool-2-Labour-AR.pdf,https://publications.iom.int/books/checklist-labour-recruiter-service-agreements-arabic,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/WMR-2022-FR-CH-5_0.pdf,https://publications.iom.int/books/etat-de-la-migration-dans-le-monde-2022-chapitre-5,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/WMR-2022-FR-CH-7_0.pdf,https://publications.iom.int/books/etat-de-la-migration-dans-le-monde-2022-chapitre-7,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/WMR-2022-FR-CH-10_0.pdf,https://publications.iom.int/books/etat-de-la-migration-dans-le-monde-2022-chapitre-10,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Study-Growth-Sectors-FR.pdf,https://publications.iom.int/books/letude-des-secteurs-en-croissance-susceptibles-de-generer-lemploi-des-opportunites-demploi,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Integrating-Migration-into-Governance.pdf,https://publications.iom.int/books/integrating-migration-governance-interventions-toolkit-international-cooperation-and,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Integrating-Migration-into-Employment_1.pdf,https://publications.iom.int/books/integrating-migration-employment-interventions-toolkit-international-cooperation-and,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Integrating-Migration-into-Urban-Development.pdf,https://publications.iom.int/books/integrating-migration-urban-development-interventions-toolkit-international-cooperation-and,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/wmr-2022-es.pdf,https://publications.iom.int/books/informe-sobre-las-migraciones-en-el-mundo-2022,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/WMR-2022-ES-CH-1.pdf,https://publications.iom.int/books/informe-sobre-las-migraciones-en-el-mundo-2022-capitulo-1,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/WMR-2022-ES-CH-2_0.pdf,https://publications.iom.int/books/informe-sobre-las-migraciones-en-el-mundo-2022-capitulo-2,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/WMR-2022-ES-CH-3.pdf,https://publications.iom.int/books/informe-sobre-las-migraciones-en-el-mundo-2022-capitulo-3,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/WMR-2022-ES-CH-4.pdf,https://publications.iom.int/books/informe-sobre-las-migraciones-en-el-mundo-2022-capitulo-4,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/WMR-2022-ES-CH-5.pdf,https://publications.iom.int/books/informe-sobre-las-migraciones-en-el-mundo-2022-capitulo-5,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Regional-Assessment-Remittances-CA-RU.pdf,https://publications.iom.int/books/role-digital-remittances-consolidated-findings-supply-and-demand-research-russian,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/WMR-2022-ES-CH-6.pdf,https://publications.iom.int/books/informe-sobre-las-migraciones-en-el-mundo-2022-capitulo-6,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/WMR-2022-ES-CH-7.pdf,https://publications.iom.int/books/informe-sobre-las-migraciones-en-el-mundo-2022-capitulo-7,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/WMR-2022-ES-CH-8.pdf,https://publications.iom.int/books/informe-sobre-las-migraciones-en-el-mundo-2022-capitulo-8,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/WMR-2022-ES-CH-9.pdf,https://publications.iom.int/books/informe-sobre-las-migraciones-en-el-mundo-2022-capitulo-9,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/WMR-2022-ES-CH-10.pdf,https://publications.iom.int/books/informe-sobre-las-migraciones-en-el-mundo-2022-capitulo-10,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/WMR-2022-ES-CH-11.pdf,https://publications.iom.int/books/informe-sobre-las-migraciones-en-el-mundo-2022-capitulo-11,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/WMR-2022-ES-CH-12.pdf,https://publications.iom.int/books/informe-sobre-las-migraciones-en-el-mundo-2022-capitulo-12,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/IOM-Profiling-of-Returnee-Migrant-Workers.pdf,https://publications.iom.int/books/profiling-returnee-migrant-workers-labour-market-integration,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/MGI-Zimbabwe-2021.pdf,https://publications.iom.int/books/migration-governance-indicators-profile-2021-republic-zimbabwe,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/IOM-Institutional-Strategy-MECCC-FR.pdf,https://publications.iom.int/books/strategie-institutionnelle-relative-la-migration-lenvironnement-et-au-changement-climatique,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/IOM-Nigeria-AR-2021.pdf,https://publications.iom.int/books/iom-nigeria-2021-annual-report,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/MGI%20PERU%20ES_08Apr2022_v04.pdf,https://publications.iom.int/books/indicadores-de-gobernanza-de-la-migracion-segundo-informe-2021-republica-del-peru,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/MGI-2nd-Peru-2021.pdf,https://publications.iom.int/books/migration-governance-indicators-second-profile-2021-republic-peru,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/INTEGR~1.PDF,https://publications.iom.int/books/integrating-migration-security-interventions-toolkit-international-cooperation-and,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Environment-Climate-Change_0.pdf,https://publications.iom.int/books/integrating-migration-environment-and-climate-change-interventions-toolkit-international,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Action-Research-Report.pdf,https://publications.iom.int/books/action-research-report-supporting-behavioural-change-among-risk-inhabitants-rumonge-province,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/DDRR-Transitional-Rehabilitation-FR.pdf,https://publications.iom.int/books/desengagement-dissociation-reintegration-et-reconciliation-rehabilitation-transitionnelle,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/DDRR-Eligibility-Conditions-and-Practices-FR_0.pdf,https://publications.iom.int/books/desengagement-dissociation-reintegration-et-reconciliation-conditions-et-pratiques,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/DDRR-New-Contexts-of-Ongoing-Conflict-FR.pdf,https://publications.iom.int/books/nouveaux-contextes-de-conflit-persistent-et-dextremisme-violent-desengagement-dissociation,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/How-Countries-Manage-Migration-Data.pdf,https://publications.iom.int/books/how-countries-manage-migration-data-evidence-six-countries,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Support-Needed-for-Missing-Migrants-FR.pdf,https://publications.iom.int/books/necessite-de-soutenir-les-familles-de-migrants-disparus-recommandations-du-projet-de-loim,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Support-Needed-for-Missing-Migrants-ES.pdf,https://publications.iom.int/books/apoyo-para-las-familias-de-personas-migrantes-desaparecidas-recomendaciones-del-proyecto-de,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/IOM-Institutional-Strategy-MECCC-ES.pdf,https://publications.iom.int/books/estrategia-institucional-sobre-migracion-medio-ambiente-y-cambio-climatico-2021-2030,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/ECONOM~1_0.PDF,https://publications.iom.int/books/economic-shocks-and-human-trafficking-risks-evidence-ioms-victims-human-trafficking-database,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Diaspora-Mapping-Toolkit_1.pdf,https://publications.iom.int/books/diaspora-mapping-toolkit,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/MGI-2nd-Sri-Lanka-2021.pdf,https://publications.iom.int/books/migration-governance-indicators-second-profile-2021-sri-lanka,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/IDM-31-FR.pdf,https://publications.iom.int/books/dialogue-international-sur-la-migration-no-31-accelerer-laction-integree-en-faveur-du,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Education-Interventions_0.pdf,https://publications.iom.int/books/integrating-migration-education-interventions-toolkit-international-cooperation-and,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Private-Sector-Development.pdf,https://publications.iom.int/books/integrating-migration-private-sector-development-and-trade-interventions-toolkit,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Rural-Development.pdf,https://publications.iom.int/books/integrating-migration-rural-development-interventions-interventions-toolkit-international,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Regional-Assessment-Key-Informant-Survey-RU.pdf,https://publications.iom.int/books/regional-assessment-russian-key-informant-survey-socioeconomic-effects-covid-19-returnees-and,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/MGI-GCM-Guidance-Note.pdf,https://publications.iom.int/books/migration-governance-indicators-mgi-key-tool-global-compact-safe-orderly-and-regular,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/IDM-31-ES_0.pdf,https://publications.iom.int/books/dialogo-internacional-sobre-la-migracion-no-31-impulsar-la-accion-integrada-en-materia-de,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Emigration-of-Health-and-Information_1.pdf,https://publications.iom.int/books/emigration-health-and-information-and-communication-technology-professionals-bosnia-and,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/COA-Participant-Workbook-ES_1.pdf,https://publications.iom.int/books/orientacion-canadiense-en-el-extranjero,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Assessing-the-Evidence-United-Republic-of-Tanzania-Executive-Summary-SW.pdf,https://publications.iom.int/books/assessing-evidence-climate-change-and-migration-united-republic-tanzania-executive-summary,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/IOM-DRR-Report-2021.pdf,https://publications.iom.int/books/iom-disaster-risk-reduction-report-2021,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/IOM-A-Year-In-Review-2020-BG.pdf,https://publications.iom.int/books/2020-year-review-bulgarian,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/EHoA-Regional-Strategy-2020-2024-FR.pdf,https://publications.iom.int/books/afrique-de-lest-et-la-corne-de-lafrique-strategie-regionale-2020-2024,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/EHoA-Regional-Strategy-2020-2024.pdf,https://publications.iom.int/books/east-and-horn-africa-regional-strategy-2020-2024,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/MENA-Regional-Strategy-2020-2024.pdf,https://publications.iom.int/books/middle-east-and-north-africa-regional-strategy-2020-2024,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Suriname-Needs-Assessment.pdf,https://publications.iom.int/books/suriname-needs-assessment-migration-governance,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Guyana-Needs-Assessment.pdf,https://publications.iom.int/books/guyana-needs-assessment-migration-governance,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/MGI-Angola-2021-PT.pdf,https://publications.iom.int/books/migration-governance-indicators-profile-2021-republic-angola-portuguese,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/MGI-Angola-2021.pdf,https://publications.iom.int/books/migration-governance-indicators-profile-2021-republic-angola,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/2020-Return-and-Reintegration-Key-Highlights.pdf,https://publications.iom.int/books/return-and-reintegration-key-highlights-2020,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Bilateral-Labour-Migration-Arrangements.pdf,https://publications.iom.int/books/bilateral-labour-migration-agreements-two-sadc-corridors,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Business-Guidebook-How-to-Mediate-Employment-Disputes.pdf,https://publications.iom.int/books/business-guidebook-how-mediate-employment-disputes-under-thai-labour-law-2021,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/National-Report-2019-Citizenship-DE_0.pdf,https://publications.iom.int/books/moglichkeiten-des-staatsburgerschaftserwerbs-durch-fremde-osterreich,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/National-Report-2019-Citizenship.pdf,https://publications.iom.int/books/pathways-citizenship-foreigners-austria,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Digital-Inclusion-of-Refugees-Resettling-to-Canada_0.pdf,https://publications.iom.int/books/digital-inclusion-refugees-resettling-canada-opportunities-and-barriers,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Kazakhstan-Survey-Report-RU.pdf,https://publications.iom.int/books/kazakhstan-study-socioeconomic-effects-covid-19-stranded-migrants-russian,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Kazakhstan-Survey-Report.pdf,https://publications.iom.int/books/kazakhstan-study-socioeconomic-effects-covid-19-stranded-migrants,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/DDRR-Eligibility-Conditions-and-Practices.pdf,https://publications.iom.int/books/disengagement-disassociation-reintegration-and-reconciliation-eligibility-conditions-and,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Assessing-the-Evidence-United-Republic-of-Tanzania.pdf,https://publications.iom.int/books/assessing-evidence-climate-change-and-migration-united-republic-tanzania,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/MGI-Cambodia-2021.pdf,https://publications.iom.int/books/migration-governance-indicators-profile-2021-kingdom-cambodia,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/MGI-Tajikistan-2021.pdf,https://publications.iom.int/books/migration-governance-indicators-profile-2021-republic-tajikistan,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Human-Resource-Guidebook-on-Employer-Obligations-and-Cultural-Sensitivity-TH.pdf,https://publications.iom.int/books/human-resource-guidebook-employer-obligations-and-cultural-sensitivity-thai,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Assesment-Report-Nepal_0.pdf,https://publications.iom.int/books/assessment-report-mainstreaming-migration-employment-and-urban-development-nepal-2019,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Assesment-Report-Madagascar_0.pdf,https://publications.iom.int/books/assessment-report-mainstreaming-migration-employment-and-urban-development-madagascar-2019,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Assesment-%20Report-Ecuador.pdf,https://publications.iom.int/books/assessment-report-mainstreaming-migration-employment-and-urban-development-ecuador-2019,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch38-Importance-of-Data-Driven-Response-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-38,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch37-Assessing-the-impact-of-awareness-raising-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-37,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch36-Balancing-migration-narratives-through-programming-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-36,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch35-Public-opinion-on-immigration-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-35,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch34-Diffusion-and-practice-of-external-voting-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-34,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch33-Diaspora-and-development-policies-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-33,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch32-Migration-governance-in-North-and-West-Africa-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-32,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch31-The-collateral-damage-of-the-war-on-smugglers-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-31,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch30-Free-movement-policies-and-border-controls-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-30,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Introduction-Section-4-Migration-governance-and-policy-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-gouvernance-des,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch29-Operationalising-an-integrated-approach-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-29,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch28-Returning-migrants-from-disillusion-to-integration-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-28,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch27-Towards-the-successful-reintegration-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-27,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch26-Migration-induced-by-climate-change-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-26,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch25-What-are-the-future-climate-scenarios-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-25,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch24-Labour-migration-dynamics-in-Libya-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-24,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch23-The-development-impact-of-gold-rushes-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-23,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch22-Senegalese-migratory-strategies-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-22,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch21-Migration-across-West-Africa-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-21,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Introduction-Section-3-Migration-and-Development.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-migration-et,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch20-Health-information-management-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-20,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch19-Irregular-migration-and-the-vulnerability-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-19,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/Ch18-Migrant-smuggling-in-the-Libyan-context-FR.pdf,https://publications.iom.int/books/migration-en-afrique-de-louest-et-du-nord-et-travers-la-mediterannee-chapitre-18,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/national-labour-migration-policy-for-zimbabwe.pdf,https://publications.iom.int/books/national-labour-migration-policy-zimbabwe,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/training-manual-trafficked.pdf,https://publications.iom.int/books/training-manual-caring-trafficked-persons,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iecs-on-mhpss-for-covid-19-ar.pdf,https://publications.iom.int/books/iec-materials-mhpss-considerations-context-covid-19-arabic,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iecs-on-mhpss-for-covid-19.pdf,https://publications.iom.int/books/iec-materials-mhpss-considerations-context-covid-19,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/the-montreal-recommendation-es.pdf,https://publications.iom.int/books/las-recomendaciones-de-montreal-sobre-la-contratacion-una-hoja-de-ruta-para-fomentar-una,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mpie-social-innovation-covid19.pdf,https://publications.iom.int/books/driving-migrant-inclusion-through-social-innovation,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/assessing-immigration-scenarios-eu.pdf,https://publications.iom.int/books/assessing-immigration-scenarios-european-union-2030,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/coa-participant-workbook_1.pdf,https://publications.iom.int/books/canadian-orientation-abroad-participant-workbook,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/tip-study-ghana.pdf,https://publications.iom.int/books/internal-and-cross-border-adult-sex-trafficking-ghana,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/the-montreal-recommendation-ru.pdf,https://publications.iom.int/books/montreal-recommendations-recruitment-road-map-towards-better-regulation-russian,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/iom-aap-framework.pdf,https://publications.iom.int/books/accountability-affected-populations-framework,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mgi-canada-2020-fr.pdf,https://publications.iom.int/books/indicateurs-de-gouvernance-des-migrations-profil-2020-canada,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/mgi-canada-2020.pdf,https://publications.iom.int/books/migration-governance-indicators-profile-2020-canada,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/oim-desafios-y-oportunidades.pdf,https://publications.iom.int/books/manual-informativo-desafios-y-oportunidades-en-la-contratacion-de-personas-migrantes-en,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/oim-empleadores-manual.pdf,https://publications.iom.int/books/manual-basico-para-contratar-personas-migrantes-en-mexico,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/interview-2-michael-adekeye.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-interview-michael-adekeye,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/interview-3-ousmane-diarra.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-interview-ousmane-diarra,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/interview-1-michele-levoy.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-interview-michele-levoy,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/introduction-section-4-migration-governance-and-policy.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-migration-governance-and-policy-and,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/introduction-section-3-migration-and-development.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-migration-and-development,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/introduction-section-2-migration-and-risks.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-migration-and-risks-introduction,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/key-takeaways.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-key-takeaways,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/introduction-section-1-key-migration-trends.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-key-migration-trends-introduction,
IOM Publications Platform,Download,https://publications.iom.int/system/files/pdf/covid19-and-migration-in-west-and-north-africa.pdf,https://publications.iom.int/books/migration-west-and-north-africa-and-across-mediterranean-covid-19-and-migration-west-and-north,
